Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,DOY
7/27/1983,17.073433,13.667693,10.91239,11.552963,11.552963,1360.900545,20.11636614,12.44970671,1.781864196,10.91239,1983,7,27,208
7/28/1983,19.906254,12.67322,1.0932081,12.472137,12.472137,1373.372682,19.823387,12.27753014,1.931404257,10.91239,1983,7,28,209
7/29/1983,22.652037,9.91557,0,12.4662035,12.4662035,1385.838885,19.63394157,12.09668914,1.931404257,10.91239,1983,7,29,210
7/30/1983,27.385555,11.232832,0,15.4915935,15.4915935,1401.330479,20.56127214,11.83970029,1.931404257,10.91239,1983,7,30,211
7/31/1983,22.627348,13.704324,0,14.348236,14.348236,1415.678715,20.88766114,12.189802,1.931404257,10.91239,1983,7,31,212
8/1/1983,20.314249,14.360533,0,13.519791,13.519791,1429.198506,21.07178043,12.38043757,1.867398657,10.91239,1983,8,1,213
8/2/1983,19.232962,12.8643265,2.877416,12.23104425,12.23104425,1441.42955,21.31311971,12.63121407,2.126144871,10.91239,1983,8,2,214
8/3/1983,20.435863,12.324155,0.48420206,12.562409,12.562409,1453.991959,21.79346686,12.43928007,0.636403737,2.877416,1983,8,3,215
8/4/1983,22.94193,9.3334255,0,12.32007775,12.32007775,1466.312037,22.22713486,11.96216657,0.480231151,2.877416,1983,8,4,216
8/5/1983,21.130976,11.854405,0,12.6750905,12.6750905,1478.987127,22.00984043,12.239143,0.480231151,2.877416,1983,8,5,217
8/6/1983,23.218113,13.158786,0,14.3708495,14.3708495,1493.357977,21.41449157,12.51427929,0.480231151,2.877416,1983,8,6,218
8/7/1983,27.623621,11.731533,0,15.859977,15.859977,1509.217954,22.12824486,12.232452,0.480231151,2.877416,1983,8,7,219
8/8/1983,23.599203,14.935457,0,15.44973,15.44973,1524.667684,22.597524,12.314584,0.480231151,2.877416,1983,8,8,220
8/9/1983,22.91959,13.864496,0.08015312,14.574443,14.574443,1539.242127,23.12418514,12.45746536,0.080622169,0.48420206,1983,8,9,221
8/10/1983,19.25742,12.89659,2.2955527,12.259405,12.259405,1551.501532,22.95583614,12.53924179,0.339386546,2.2955527,1983,8,10,222
8/11/1983,17.381525,14.180489,1.3172266,11.963407,11.963407,1563.464939,22.16149257,13.23167943,0.527561774,2.2955527,1983,8,11,223
8/12/1983,21.663363,13.527785,0,13.777974,13.777974,1577.242913,22.23754786,13.47073371,0.527561774,2.2955527,1983,8,12,224
8/13/1983,24.636799,12.318228,0,14.6599135,14.6599135,1591.902826,22.44021729,13.350654,0.527561774,2.2955527,1983,8,13,225
8/14/1983,22.342566,12.459594,0,13.58348,13.58348,1605.486306,21.68578086,13.45466271,0.527561774,2.2955527,1983,8,14,226
8/15/1983,21.015585,10.407245,0,11.893815,11.893815,1617.380121,21.31669257,12.80777529,0.527561774,2.2955527,1983,8,15,227
8/16/1983,20.590553,10.80037,0,11.8778615,11.8778615,1629.257983,20.983973,12.370043,0.516111329,2.2955527,1983,8,16,228
8/17/1983,21.5278,11.6998205,0,12.79621025,12.79621025,1642.054193,21.308313,12.19907593,0.188175229,1.3172266,1983,8,17,229
8/18/1983,22.86617,11.641339,0,13.4361545,13.4361545,1655.490347,22.09183371,11.83634021,0,0,1983,8,18,230
8/19/1983,22.438358,10.264925,0,12.5340415,12.5340415,1668.024389,22.20254729,11.37021736,0,0,1983,8,19,231
8/20/1983,21.811993,9.86274,0,12.0197665,12.0197665,1680.044155,21.79900357,11.01943336,0,0,1983,8,20,232
8/21/1983,23.752544,9.594671,0,12.8560075,12.8560075,1692.900163,22.000429,10.61015864,0,0,1983,8,21,233
8/22/1983,23.569876,10.397159,0,13.1659175,13.1659175,1706.06608,22.36532771,10.60871779,0,0,1983,8,22,234
8/23/1983,19.056091,12.090977,0,11.755934,11.755934,1717.822014,22.14611886,10.79309021,0,0,1983,8,23,235
8/24/1983,18.292744,13.170998,0,11.914271,11.914271,1729.736285,21.683968,11.00325843,0,0,1983,8,24,236
8/25/1983,20.80572,10.238027,0,11.7042735,11.7042735,1741.440559,21.389618,10.80278529,0,0,1983,8,25,237
8/26/1983,21.37515,9.615696,0,11.677823,11.677823,1753.118382,21.23773114,10.71003829,0,0,1983,8,26,238
8/27/1983,21.459335,11.300319,0,12.562227,12.562227,1765.680609,21.18735143,10.91540671,0,0,1983,8,27,239
8/28/1983,17.958221,14.0368,11.719691,12.1799105,12.1799105,1777.860519,20.359591,11.54999657,1.674241571,11.719691,1983,8,28,240
8/29/1983,19.711863,13.546407,1.7393183,12.811535,12.811535,1790.672054,19.80844629,11.99988914,1.922715614,11.719691,1983,8,29,241
8/30/1983,20.831125,15.246075,4.780268,14.221,14.221,1804.893054,20.06202257,12.45061743,2.605611043,11.719691,1983,8,30,242
8/31/1983,22.531475,13.786785,0.04589748,14.34153,14.34153,1819.234584,20.66755557,12.538587,2.612167826,11.719691,1983,8,31,243
9/1/1983,16.746786,14.593394,40.216103,11.85249,11.85249,1831.087074,20.08770786,13.16078229,8.357325397,40.216103,1983,9,1,244
9/2/1983,19.183962,13.433783,2.2962637,12.4912725,12.4912725,1843.578347,19.774681,13.70622329,8.685363069,40.216103,1983,9,2,245
9/3/1983,19.103848,13.759784,0.080464296,12.614216,12.614216,1856.192563,19.43818286,14.05757543,8.696857968,40.216103,1983,9,3,246
9/4/1983,18.717665,12.539157,0.24389741,11.810811,11.810811,1868.003374,19.54667486,13.84362643,7.057458884,40.216103,1983,9,4,247
9/5/1983,17.574408,10.212044,0.035918713,10.075626,10.075626,1878.079,19.24132414,13.36728886,6.814116086,40.216103,1983,9,5,248
9/6/1983,16.392778,9.324692,3.0821366,9.041135,9.041135,1887.120135,18.60727457,12.521377,6.571525886,40.216103,1983,9,6,249
9/7/1983,16.187233,8.555236,0.10171263,8.5536345,8.5536345,1895.673769,17.70095429,11.77401286,6.579499478,40.216103,1983,9,7,250
9/8/1983,14.729181,6.995598,0.3758033,7.0447895,7.0447895,1902.718559,17.412725,10.68861343,0.888028093,3.0821366,1983,9,8,251
9/9/1983,15.939971,7.764156,0,8.0344635,8.0344635,1910.753022,16.94929771,9.878666714,0.559990421,3.0821366,1983,9,9,252
9/10/1983,13.443964,10.280338,18.057682,8.044551,8.044551,1918.797573,16.14074286,9.381603,3.128164379,18.057682,1983,9,10,253
9/11/1983,16.643839,11.665534,1.5368402,10.3370865,10.3370865,1929.13466,15.844482,9.256799714,3.312870492,18.057682,1983,9,11,254
9/12/1983,19.258314,9.490782,0,10.556948,10.556948,1939.691608,16.08504,9.153762286,3.307739247,18.057682,1983,9,12,255
9/13/1983,17.374432,9.391656,0,9.565444,9.565444,1949.257052,16.22527629,9.163328571,2.867434019,18.057682,1983,9,13,256
9/14/1983,18.01963,10.508145,0,10.4462875,10.4462875,1959.703339,16.48704729,9.442315571,2.852903643,18.057682,1983,9,14,257
9/15/1983,15.802499,7.6514454,0,7.9093722,7.9093722,1967.612712,16.64037843,9.536008057,2.799217457,18.057682,1983,9,15,258
9/16/1983,16.90598,10.690376,0.8617269,9.980578,9.980578,1977.59329,16.77837971,9.954039486,2.9223213,18.057682,1983,9,16,259
9/17/1983,14.08368,8.301654,0.27250445,7.375067,7.375067,1984.968357,16.86976771,9.671370343,0.38158165,1.5368402,1983,9,17,260
9/18/1983,15.356813,7.6039243,3.3246968,7.66276865,7.66276865,1992.631125,16.68590686,9.091140386,0.636989736,3.3246968,1983,9,18,261
9/19/1983,16.499819,3.226434,0.082260445,6.0455265,3.8176,1996.448725,16.29183614,8.196233529,0.648741228,3.3246968,1983,9,19,262
9/20/1983,17.21744,3.3083794,0,6.4453097,3.8176,2000.266325,16.26940871,7.327194014,0.648741228,3.3246968,1983,9,20,263
9/21/1983,22.444109,7.216578,0,11.0127435,11.0127435,2011.279069,16.90147714,6.856970157,0.648741228,3.3246968,1983,9,21,264
9/22/1983,21.563728,7.9903855,0,10.95945675,10.95945675,2022.238525,17.72450986,6.905390171,0.648741228,3.3246968,1983,9,22,265
9/23/1983,18.22602,8.096348,0,9.343584,9.343584,2031.582109,17.913087,6.534814743,0.525637385,3.3246968,1983,9,23,266
9/24/1983,14.544056,8.757767,0,7.8333115,7.8333115,2039.415421,17.978855,6.599973743,0.486708178,3.3246968,1983,9,24,267
9/25/1983,16.665071,7.7912493,0,8.41056015,8.41056015,2047.825981,18.165749,6.626734457,0.011751492,0.082260445,1983,9,25,268
9/26/1983,13.488332,8.218195,8.90942,7.0356635,7.0356635,2054.861645,17.73553657,7.339843171,1.272774286,8.90942,1983,9,26,269
9/27/1983,12.460858,6.0661745,0.039961267,5.44591625,5.44591625,2060.307561,17.05602486,7.7338139,1.278483038,8.90942,1983,9,27,270
9/28/1983,13.234589,1.9493285,2.06745,3.77435875,3.8176,2064.125161,15.74037914,6.981349686,1.573833038,8.90942,1983,9,28,271
9/29/1983,16.325981,1.7130494,0,5.2019152,3.8176,2067.942761,14.99212957,6.084587386,1.573833038,8.90942,1983,9,29,272
9/30/1983,16.781229,4.3571134,0,6.7515712,6.7515712,2074.694332,14.78573086,5.550411014,1.573833038,8.90942,1983,9,30,273
10/1/1983,12.661957,1.3959874,0,3.2113722,3.8176,2078.511932,14.51685957,4.498728214,1.573833038,8.90942,1983,10,1,274
10/2/1983,12.946614,4.4754486,0.89034903,4.8934313,4.8934313,2083.405363,13.98565143,4.0250424,1.701025757,8.90942,1983,10,2,275
10/3/1983,11.631929,9.62045,7.256981,6.8085895,6.8085895,2090.213953,13.720451,4.225364543,1.464963042,7.256981,1983,10,3,276
10/4/1983,14.447786,5.4597635,0.24870534,6.13617475,6.13617475,2096.350128,14.00429786,4.1387344,1.494783624,7.256981,1983,10,4,277
10/5/1983,12.822463,2.441098,0,3.8141805,3.8176,2100.167728,13.94542271,4.208987186,1.199433624,7.256981,1983,10,5,278
10/6/1983,12.314322,4.660139,0,4.6696305,4.6696305,2104.837358,13.37232857,4.629999986,1.199433624,7.256981,1983,10,6,279
10/7/1983,12.792932,1.273108,0,3.21542,3.8176,2108.654958,12.80257186,4.189427786,1.199433624,7.256981,1983,10,7,280
10/8/1983,12.5285635,3.9694011,0,4.4313823,4.4313823,2113.08634,12.78351564,4.557058314,1.199433624,7.256981,1983,10,8,281
10/9/1983,11.942543,3.4803584,0,3.8938507,3.8176,2116.90394,12.64007693,4.414902571,1.072240906,7.256981,1983,10,9,282
10/10/1983,12.325707,1.4093869,0,3.04994695,3.8176,2120.72154,12.73918807,3.241893557,0.035529334,0.24870534,1983,10,10,283
10/11/1983,13.7057,1.4581226,0,3.7643113,3.8176,2124.53914,12.63317579,2.670230571,0,0,1983,10,11,284
10/12/1983,12.97872,1.8023279,0.054924987,3.57292395,3.8176,2128.35674,12.65549821,2.5789777,0.007846427,0.054924987,1983,10,12,285
10/13/1983,11.381342,3.9998662,0.24260359,3.8730041,3.8730041,2132.229745,12.52221536,2.484653014,0.042504082,0.24260359,1983,10,13,286
10/14/1983,11.5312,6.558629,0.10095061,5.2273145,5.2273145,2137.457059,12.34196793,3.239727443,0.056925598,0.24260359,1983,10,14,287
10/15/1983,11.7410555,2.9213169,0,3.5135862,3.8176,2141.274659,12.22946679,3.090001129,0.056925598,0.24260359,1983,10,15,288
10/16/1983,11.232238,2.2529273,2.031973,2.92498265,3.8176,2145.092259,12.12799464,2.914653829,0.347207455,2.031973,1983,10,16,289
10/17/1983,11.392166,5.932678,5.4271293,4.844822,4.844822,2149.937081,11.99463164,3.560838271,1.122511641,5.4271293,1983,10,17,290
10/18/1983,10.643139,3.8508022,0.023174152,3.4293706,3.4293706,2153.366452,11.55712293,3.902649643,1.125822234,5.4271293,1983,10,18,291
10/19/1983,10.924045,7.5381303,3.9441078,5.41348765,5.41348765,2158.779939,11.26359793,4.722049986,1.681419779,5.4271293,1983,10,19,292
10/20/1983,13.4887295,9.022195,6.7941027,7.43786225,7.43786225,2166.217802,11.56465329,5.439525529,2.617348223,6.7941027,1983,10,20,293
10/21/1983,12.472607,9.550273,16.451406,7.19384,7.19384,2173.411642,11.69914,5.866903243,4.953127565,16.451406,1983,10,21,294
10/22/1983,12.758373,7.854947,4.146653,6.48906,6.48906,2179.900702,11.84447107,6.571707543,5.545506565,16.451406,1983,10,22,295
10/23/1983,11.024976,3.028306,0.26474673,3.209041,3.8176,2183.718302,11.81486221,6.682475929,5.293045669,16.451406,1983,10,23,296
10/24/1983,7.9554353,2.0991776,6.067665,1.20970645,3.8176,2187.535902,11.32390069,6.134833014,5.384550769,16.451406,1983,10,24,297
10/25/1983,11.783897,7.3360653,3.8699818,5.74238115,5.74238115,2193.278283,11.48686611,6.632727743,5.934094719,16.451406,1983,10,25,298
10/26/1983,13.215421,6.023215,0.6126131,5.801718,5.801718,2199.080001,11.81420554,6.416311271,5.458166904,16.451406,1983,10,26,299
10/27/1983,11.524807,4.180295,0.980315,4.034951,4.034951,2203.114952,11.53364519,5.724611271,4.627625804,16.451406,1983,10,27,300
10/28/1983,10.62881,1.8620375,0,2.42782375,3.8176,2206.932552,11.27024561,4.626291914,2.277424947,6.067665,1983,10,28,301
10/29/1983,10.798834,2.6067853,3.4469886,2.88520965,3.8176,2210.750152,10.99031147,3.876554529,2.17747289,6.067665,1983,10,29,302
10/30/1983,12.028202,8.215741,22.918898,6.3043715,6.3043715,2217.054523,11.13362947,4.617616671,5.413780214,22.918898,1983,10,30,303
10/31/1983,12.070416,4.3245296,0.6395956,4.3798728,4.3798728,2221.434396,11.72148386,4.9355241,4.638341729,22.918898,1983,10,31,304
11/1/1983,11.009094,5.559451,9.882745,4.4666725,4.4666725,2225.901068,11.61079771,4.681722057,5.4973079,22.918898,1983,11,1,305
11/2/1983,12.904359,9.127525,21.659666,7.198342,7.198342,2233.09941,11.56636029,5.125194914,8.504029743,22.918898,1983,11,2,306
11/3/1983,11.742242,8.313945,13.352087,6.2104935,6.2104935,2239.309904,11.59742243,5.715716343,10.27142574,22.918898,1983,11,3,307
11/4/1983,10.579799,4.330005,1.8636898,3.637302,3.637302,2242.947206,11.59042086,6.068283129,10.53766714,22.918898,1983,11,4,308
11/5/1983,8.38769,1.9337883,7.2726326,1.34313915,3.8176,2246.764806,11.24597171,5.9721407,11.08418771,22.918898,1983,11,5,309
11/6/1983,9.496705,4.7961245,5.93435,3.32881475,3.32881475,2250.093621,10.88432929,5.483624057,8.657823714,21.659666,1983,11,6,310
11/7/1983,9.002989,4.4251437,3.4505906,2.89646635,2.89646635,2252.990087,10.44612543,5.4979975,9.059394429,21.659666,1983,11,7,311
11/8/1983,8.268813,3.093102,0.08909033,1.8633575,3.8176,2256.807687,10.05465671,5.145661929,7.660300904,21.659666,1983,11,8,312
11/9/1983,8.668077,4.840366,7.9839783,2.9366215,2.9366215,2259.744309,9.449473571,4.533210643,5.706631233,13.352087,1983,11,9,313
11/10/1983,11.472522,5.045732,7.457124,4.441527,4.441527,2264.185836,9.410942143,4.066323071,4.864493661,7.9839783,1983,11,10,314
11/11/1983,12.761441,6.5358777,4.266332,5.83105935,5.83105935,2270.016895,9.722605286,4.381447743,5.207728261,7.9839783,1983,11,11,315
11/12/1983,9.363292,6.065649,4.5642657,3.8968705,3.8968705,2273.913765,9.861977,4.971713557,4.820818704,7.9839783,1983,11,12,316
11/13/1983,9.386345,4.686135,6.7691956,3.21864,3.21864,2277.132405,9.846211286,4.956000771,4.940082361,7.9839783,1983,11,13,317
11/14/1983,8.481935,6.0984073,35.918938,3.47257115,3.47257115,2280.604977,9.771775,5.195038429,9.578417704,35.918938,1983,11,14,318
11/15/1983,11.582787,5.48711,27.79393,4.7173485,4.7173485,2285.322325,10.24519986,5.537039571,13.53625194,35.918938,1983,11,15,319
11/16/1983,10.855302,8.037178,21.378353,5.62864,5.62864,2290.950965,10.55766057,5.993727,15.44973404,35.918938,1983,11,16,320
11/17/1983,9.370256,6.653824,18.715208,4.19444,4.19444,2295.145405,10.25733686,6.223454429,17.05803176,35.918938,1983,11,17,321
11/18/1983,9.1485,4.0206866,8.550356,2.7669933,2.7669933,2297.912398,9.741202429,5.864141414,17.67003519,35.918938,1983,11,18,322
11/19/1983,6.017222,3.8901703,23.060349,1.13609615,1.13609615,2299.048495,9.263192429,5.553358743,20.3123328,35.918938,1983,11,19,323
11/20/1983,7.10817,3.24938,4.228015,1.361175,3.8176,2302.866095,8.937738857,5.348108029,19.949307,35.918938,1983,11,20,324
11/21/1983,7.300905,0.8855719,0,0.27563845,3.8176,2306.683695,8.769020286,4.603417257,14.81803014,27.79393,1983,11,21,325
11/22/1983,5.243803,2.0230086,9.863727,-0.1841942,3.8176,2310.501295,7.863451143,4.108545629,12.25657257,23.060349,1983,11,22,326
11/23/1983,5.949097,1.9749614,1.8657444,0.1444292,3.8176,2314.318895,7.162564714,3.242514686,9.469057057,23.060349,1983,11,23,327
11/24/1983,7.4260073,3.4542441,45.32171,1.6225257,3.8176,2318.136495,6.8848149,2.785431843,13.26998591,45.32171,1983,11,24,328
11/25/1983,6.725352,2.9656858,0.45262486,1.0279189,3.8176,2321.954095,6.5386509,2.634717443,12.11316718,45.32171,1983,11,25,329
11/26/1983,6.235225,3.0239646,34.924023,0.8119948,3.8176,2325.771695,6.569794186,2.510973771,13.80797775,45.32171,1983,11,26,330
11/27/1983,6.4374504,3.8746936,3.542234,1.338472,1.338472,2327.110167,6.4739771,2.600304286,13.71000904,45.32171,1983,11,27,331
11/28/1983,6.5398273,1.0349356,0.17268175,-0.03021855,3.8176,2330.927767,6.365251714,2.621641957,13.73467786,45.32171,1983,11,28,332
11/29/1983,4.6916485,-1.0301323,0,-1.9868419,3.8176,2334.745367,6.2863725,2.185478971,12.325574,45.32171,1983,11,29,333
11/30/1983,4.2608557,-1.7847255,0,-2.5795349,3.8176,2338.562967,6.045195171,1.648380843,12.05903909,45.32171,1983,11,30,334
12/1/1983,2.3572235,-5.687592,0,-5.48278425,3.8176,2342.380567,5.3210832,0.342404257,5.584509087,34.924023,1983,12,1,335
12/2/1983,0.5466949,-2.9723938,0.41374174,-5.03044945,3.8176,2346.198167,4.4384179,-0.505892829,5.578954356,34.924023,1983,12,2,336
12/3/1983,3.3073592,-3.6610405,0,-3.99444065,3.8176,2350.015767,4.020151357,-1.460893557,0.589808213,3.542234,1983,12,3,337
12/4/1983,1.3312687,-4.8494673,2.814428,-5.5766993,3.8176,2353.833367,3.290696829,-2.707202257,0.485835927,2.814428,1983,12,4,338
12/5/1983,2.233617,-1.4190356,0.9237997,-3.4103093,3.8176,2357.650967,2.675523929,-3.057769571,0.593138491,2.814428,1983,12,5,339
12/6/1983,2.0262492,-4.141246,0,-4.8750984,3.8176,2361.468567,2.2947526,-3.502214386,0.593138491,2.814428,1983,12,6,340
12/7/1983,0.49728066,-5.217827,4.890488,-6.17787317,3.8176,2365.286167,1.757099023,-3.992657457,1.291779634,4.890488,1983,12,7,341
12/8/1983,6.459425,-1.0813469,7.032514,-1.12856095,3.8176,2369.103767,2.343127809,-3.334622443,2.296424491,7.032514,1983,12,8,342
12/9/1983,4.9738145,1.6743844,1.8880562,-0.49350055,3.8176,2372.921367,2.975573466,-2.670796986,2.507040843,7.032514,1983,12,9,343
12/10/1983,4.9940186,-0.32811275,1.2938076,-1.484647075,3.8176,2376.738967,3.216524809,-2.19466445,2.6918705,7.032514,1983,12,10,344
12/11/1983,5.7895737,-0.37921545,2.8617356,-1.112420875,3.8176,2380.556567,3.853425523,-1.556057043,2.698628729,7.032514,1983,12,11,345
12/12/1983,4.6267843,-0.5413894,14.477519,-1.77490255,3.8176,2384.374167,4.195306566,-1.430679014,4.634874343,14.477519,1983,12,12,346
12/13/1983,8.453667,3.560806,3.4223607,2.1896365,3.8176,2388.191767,5.113509109,-0.330385871,5.123783014,14.477519,1983,12,13,347
12/14/1983,5.725701,2.473659,5.0164547,0.28208,3.8176,2392.009367,5.8604263,0.768397843,5.141778257,14.477519,1983,12,14,348
12/15/1983,4.612393,-0.4829439,0.052770384,-1.75287545,3.8176,2395.826967,5.596564586,0.853883986,4.144672026,14.477519,1983,12,15,349
12/16/1983,2.7026324,-1.785078,0.020872176,-3.3588228,3.8176,2399.644567,5.27211,0.359675071,3.877931451,14.477519,1983,12,16,350
12/17/1983,0.24516352,-3.6569076,0,-5.52347204,3.8176,2403.462167,4.593702131,-0.11586705,3.693101794,14.477519,1983,12,17,351
12/18/1983,-0.785697,-6.4234533,0,-7.42217515,3.8176,2407.279767,3.654377746,-0.9793296,3.284282423,14.477519,1983,12,18,352
12/19/1983,-2.2022169,-6.6721826,0.1758159,-8.25479975,3.8176,2411.097367,2.678806146,-1.8551572,1.24118198,5.0164547,1983,12,19,353
12/20/1983,-6.224369,-9.164248,0,-11.5119085,3.8176,2414.914966,0.58194386,-3.673022057,0.752273309,5.0164547,1983,12,20,354
12/21/1983,-6.5504656,-10.281999,0,-12.2338323,3.8176,2418.732566,-1.171794226,-5.495258914,0.035636923,0.1758159,1983,12,21,355
12/22/1983,-7.242365,-10.386214,0,-12.6318895,3.8176,2422.550166,-2.865331083,-6.910011786,0.028098297,0.1758159,1983,12,22,356
12/23/1983,-5.729122,-11.5886545,0,-12.47648825,3.8176,2426.367766,-4.069867426,-8.310522714,0.025116557,0.1758159,1983,12,23,357
12/24/1983,-3.0861666,-9.741138,0,-10.2312523,3.8176,2430.185366,-4.545771729,-9.179698486,0.025116557,0.1758159,1983,12,24,358
12/25/1983,2.3826723,-3.4553626,0.95656395,-4.35394515,3.8176,2434.002966,-4.093147543,-8.755685529,0.16176855,0.95656395,1983,12,25,359
12/26/1983,2.5570014,-2.5402155,4.5592375,-3.80920705,3.8176,2437.820566,-3.413259214,-8.165404514,0.787971636,4.5592375,1983,12,26,360
12/27/1983,1.9526695,-4.217023,0,-4.94977675,3.8176,2441.638166,-2.245110857,-7.458658086,0.787971636,4.5592375,1983,12,27,361
12/28/1983,-1.1822575,-5.4967318,0,-7.15709465,3.8176,2445.455766,-1.478223986,-6.775048486,0.787971636,4.5592375,1983,12,28,362
12/29/1983,-0.32516184,-3.190861,13.486921,-5.57561142,3.8176,2449.273366,-0.490052106,-5.747140914,2.714674636,13.486921,1983,12,29,363
12/30/1983,7.059328,-0.90280706,13.718309,-0.73933953,3.8176,2453.090966,1.336869323,-4.22059128,4.674433064,13.718309,1983,12,30,364
12/31/1983,7.1774426,1.1516458,5.0018783,0.3469442,3.8176,2456.908566,2.803099209,-2.664479309,5.388987107,13.718309,1983,12,31,365
1/1/1984,5.557491,0.7955855,3.0752454,-0.64106175,3.8176,3.8176,3.256644737,-2.057201009,5.691655886,13.718309,1984,1,1,1
1/2/1984,7.2258325,3.617259,28.122784,1.60394575,3.8176,7.6352,3.923620609,-1.177561794,9.057876814,28.122784,1984,1,2,2
1/3/1984,9.533496,4.7755313,42.21692,3.33691365,3.33691365,10.97211365,5.006595823,0.10708882,15.08886539,42.21692,1984,1,3,3
1/4/1984,13.128096,5.7113113,21.820911,5.60210365,5.60210365,16.5742173,7.050932037,1.708237834,18.20613839,42.21692,1984,1,4,4
1/5/1984,7.2542815,1.967456,2.9879549,0.79326875,3.8176,20.3918173,8.133709657,2.445140263,16.70628609,42.21692,1984,1,5,5
1/6/1984,6.7566247,4.4621663,0.25521824,1.7917955,1.7917955,22.1836128,8.090466329,3.211565029,14.78298741,42.21692,1984,1,6,6
1/7/1984,,,,-3.8176,3.8176,26.0012128,8.24263695,3.5548849,16.41317226,42.21692,1984,1,7,7
1/8/1984,7.364502,3.9687605,4.387557,1.84903125,1.84903125,27.85024405,8.54380545,4.0837474,16.63189086,42.21692,1984,1,8,8
1/9/1984,6.7956076,4.311222,1.7315121,1.7358148,1.7358148,29.58605885,8.4721013,4.1994079,12.23334554,42.21692,1984,1,9,9
1/10/1984,7.504369,4.4240675,8.572264,2.14661825,2.14661825,31.7326771,8.133913467,4.1408306,6.625902873,21.820911,1984,1,10,10
1/11/1984,7.2797136,2.000033,0.15251148,0.8222733,3.8176,35.5502771,7.159183067,3.522284217,3.014502953,8.572264,1984,1,11,11
1/12/1984,5.6724377,0.16083983,0,-0.900961235,3.8176,39.3678771,6.895542433,3.221181522,2.51651047,8.572264,1984,1,12,12
1/13/1984,5.304003,-1.0432287,0.06994025,-1.68721285,3.8176,43.1854771,6.653438817,2.303615688,2.485630805,8.572264,1984,1,13,13
1/14/1984,3.4031715,-2.6006646,0,-3.41634655,3.8176,47.0030771,6.189114914,1.603004219,2.13054069,8.572264,1984,1,14,14
1/15/1984,1.7323469,-6.2675014,0,-6.08517725,3.8176,50.8206771,5.384521329,0.14068109,1.503746833,8.572264,1984,1,15,15
1/16/1984,3.773775,-6.228768,0,-5.0450965,3.8176,54.6382771,4.952830957,-1.365031767,1.256387961,8.572264,1984,1,16,16
1/17/1984,1.5471544,-5.7685966,0,-5.9283211,3.8176,58.4558771,4.1018003,-2.821126639,0.031778819,0.15251148,1984,1,17,17
1/18/1984,-0.35919094,-8.134104,0,-8.06424747,3.8176,62.2734771,3.010528223,-4.268860496,0.009991464,0.06994025,1984,1,18,18
1/19/1984,0.8223345,-6.8058653,0,-6.8093654,3.8176,66.0910771,2.317656337,-5.264104086,0.009991464,0.06994025,1984,1,19,19
1/20/1984,0.36298224,-6.157495,1.6883581,-6.71485638,3.8176,69.9086771,1.611796229,-5.994713557,0.241194014,1.6883581,1984,1,20,20
1/21/1984,2.526062,-1.6994867,17.530878,-3.40431235,3.8176,73.7262771,1.486494871,-5.865973857,2.745605157,17.530878,1984,1,21,21
1/22/1984,8.178855,1.1794995,12.371447,0.86157725,3.8176,77.5438771,2.4074246,-4.802116586,4.512954729,17.530878,1984,1,22,22
1/23/1984,6.6198215,3.8516114,28.216274,1.41811645,1.41811645,78.96199355,2.814002671,-3.362062386,8.543851014,28.216274,1984,1,23,23
1/24/1984,9.320639,4.0490894,23.866785,2.8672642,2.8672642,81.82925775,3.924500471,-1.959535814,11.95339173,28.216274,1984,1,24,24
1/25/1984,9.035718,4.632108,0.7042177,3.016313,3.016313,84.84557075,5.26663032,-0.135791243,12.05399426,28.216274,1984,1,25,25
1/26/1984,6.930619,2.5910664,16.129885,0.9432427,3.8176,88.66317075,6.139242391,1.206627571,14.35826354,28.216274,1984,1,26,26
1/27/1984,10.099405,6.30553,1.0378426,4.3848675,4.3848675,93.04803825,7.530159929,2.987059714,14.26533276,28.216274,1984,1,27,27
1/28/1984,10.408687,6.6588216,0.16095507,4.7161543,4.7161543,97.76419255,8.656249214,4.181103757,11.7839152,28.216274,1984,1,28,28
1/29/1984,8.135575,0.86369103,0.10863408,0.682033015,3.8176,101.5817926,8.650066357,4.135988261,10.03208478,28.216274,1984,1,29,29
1/30/1984,6.3104634,-1.8137349,0,-1.56923575,3.8176,105.3993926,8.605872343,3.326653076,6.001188493,23.866785,1984,1,30,30
1/31/1984,4.110249,-2.9032252,0,-3.2140881,3.8176,109.2169926,7.861530914,2.333465276,2.591647779,16.129885,1984,1,31,31
2/1/1984,6.871889,0.95415187,0.02159953,0.095420435,3.8176,113.0345926,7.552412486,1.808042971,2.494130897,16.129885,1984,2,1,32
2/2/1984,6.8260093,0.30274498,0,-0.25322286,3.8176,116.8521926,7.537468243,1.481139911,0.189861611,1.0378426,1984,2,2,33
2/3/1984,7.3144326,-0.8259251,0,-0.57334625,3.8176,120.6697926,7.139615043,0.462360611,0.041598383,0.16095507,1984,2,3,34
2/4/1984,8.707438,-1.4645652,0,-0.1961636,3.8176,124.4873926,6.896579471,-0.698123217,0.018604801,0.10863408,1984,2,4,35
2/5/1984,8.894474,-1.9172745,0.05884806,-0.32900025,3.8176,128.3049926,7.004993614,-1.095404007,0.011492513,0.05884806,1984,2,5,36
